-0.02384471,0.977301
-0.02383471,0.975701
-0.02382471,0.980501
-0.02381471,0.9837
-0.02380471,0.9885
-0.02379471,0.9869
-0.02378471,0.9965
-0.02377471,0.9997
-0.02376471,1.0013
-0.02375471,1.0045
-0.02374471,1.0077
-0.02373471,1.0109
-0.02372471,1.0173
-0.02371471,1.0205
-0.02370471,1.0237
-0.02369471,1.0253
-0.02368471,1.0285
-0.02367471,1.0349
-0.02366471,1.0333
-0.02365471,1.0365
-0.02364471,1.0413
-0.02363471,1.0429
-0.02362471,1.0477
-0.02361471,1.0477
-0.02360471,1.0525
-0.02359471,1.0509
-0.02358471,1.0557
-0.02357471,1.0573
-0.02356471,1.0573
-0.02355471,1.0589
-0.02354471,1.0605
-0.02353471,1.0621
-0.02352471,1.0621
-0.02351471,1.0637
-0.02350471,1.0653
-0.02349471,1.0653
-0.02348471,1.0637
-0.02347471,1.0637
-0.02346471,1.0669
-0.02345471,1.0653
-0.02344471,1.0669
-0.02343471,1.0653
-0.02342471,1.0653
-0.02341471,1.0621
-0.02340471,1.0621
-0.02339471,1.0621
-0.02338471,1.0621
-0.02337471,1.0605
-0.02336471,1.0573
-0.02335471,1.0589
-0.02334471,1.0573
-0.02333471,1.0573
-0.02332471,1.0541
-0.02331471,1.0493
-0.02330471,1.0525
-0.02329471,1.0493
-0.02328471,1.0461
-0.02327471,1.0445
-0.02326471,1.0445
-0.02325471,1.0397
-0.02324471,1.0397
-0.02323471,1.0349
-0.02322471,1.0365
-0.02321471,1.0317
-0.02320471,1.0301
-0.02319471,1.0285
-0.02318471,1.0253
-0.02317471,1.0237
-0.02316471,1.0221
-0.02315471,1.0205
-0.02314471,1.0173
-0.02313471,1.0141
-0.02312471,1.0125
-0.02311471,1.0109
-0.02310471,1.0093
-0.02309471,1.0045
-0.02308471,1.0045
-0.02307471,1.0029
-0.02306471,0.9997
-0.02305471,0.9997
-0.02304471,0.9965
-0.02303471,0.9949
-0.02302471,0.9933
-0.02301471,0.9917
-0.02300471,0.9917
-0.02299471,0.9917
-0.02298471,0.9885
-0.02297471,0.9901
-0.02296471,0.9885
-0.02295471,0.9853
-0.02294471,0.9901
-0.02293471,0.9853
-0.02292471,0.9837
-0.02291471,0.9869
-0.02290471,0.9837
-0.02289471,0.9837
-0.02288471,0.980501
-0.02287471,0.982101
-0.02286471,0.980501
-0.02285471,0.980501
-0.02284471,0.978901
-0.02283471,0.978901
-0.02282471,0.978901
-0.02281471,0.975701
-0.02280471,0.972501
-0.02279471,0.975701
-0.02278471,0.974101
-0.02277471,0.974101
-0.02276471,0.975701
-0.02275471,0.974101
-0.02274471,0.974101
-0.02273471,0.974101
-0.02272471,0.972501
-0.02271471,0.972501
-0.02270471,0.974101
-0.02269471,0.974101
-0.02268471,0.970901
-0.02267471,0.970901
-0.02266471,0.970901
-0.02265471,0.967701
-0.02264471,0.970901
-0.02263471,0.972501
-0.02262471,0.969301
-0.02261471,0.974101
-0.02260471,0.970901
-0.02259471,0.972501
-0.02258471,0.974101
-0.02257471,0.972501
-0.02256471,0.970901
-0.02255471,0.974101
-0.02254471,0.974101
-0.02253471,0.974101
-0.02252471,0.974101
-0.02251471,0.972501
-0.02250471,0.974101
-0.02249471,0.975701
-0.02248471,0.975701
-0.02247471,0.974101
-0.02246471,0.975701
-0.02245471,0.978901
-0.02244471,0.978901
-0.02243471,0.978901
-0.02242471,0.975701
-0.02241471,0.978901
-0.02240471,0.978901
-0.02239471,0.977301
-0.02238471,0.978901
-0.02237471,0.982101
-0.02236471,0.9837
-0.02235471,0.982101
-0.02234471,0.9837
-0.02233471,0.982101
-0.02232471,0.9837
-0.02231471,0.982101
-0.02230471,0.9853
-0.02229471,0.982101
-0.02228471,0.9837
-0.02227471,0.9869
-0.02226471,0.9837
-0.02225471,0.9885
-0.02224471,0.9869
-0.02223471,0.9869
-0.02222471,0.9885
-0.02221471,0.9885
-0.02220471,0.9869
-0.02219471,0.9901
-0.02218471,0.9885
-0.02217471,0.9885
-0.02216471,0.9917
-0.02215471,0.9885
-0.02214471,0.9885
-0.02213471,0.9933
-0.02212471,0.9917
-0.02211471,0.9901
-0.02210471,0.9949
-0.02209471,0.9917
-0.02208471,0.9933
-0.02207471,0.9949
-0.02206471,0.9949
-0.02205471,0.9933
-0.02204471,0.9965
-0.02203471,0.9949
-0.02202471,0.9949
-0.02201471,0.9981
-0.02200471,0.9997
-0.02199471,0.9949
-0.02198471,0.9997
-0.02197471,0.9997
-0.02196471,0.9997
-0.02195471,1.0013
-0.02194471,1.0013
-0.02193471,1.0013
-0.02192471,1.0013
-0.02191471,1.0013
-0.02190471,1.0045
-0.02189471,1.0045
-0.02188471,1.0029
-0.02187471,1.0077
-0.02186471,1.0061
-0.02185471,1.0077
-0.02184471,1.0077
-0.02183471,1.0093
-0.02182471,1.0125
-0.02181471,1.0093
-0.02180471,1.0109
-0.02179471,1.0125
-0.02178471,1.0141
-0.02177471,1.0173
-0.02176471,1.0157
-0.02175471,1.0173
-0.02174471,1.0189
-0.02173471,1.0205
-0.02172471,1.0237
-0.02171471,1.0237
-0.02170471,1.0253
-0.02169471,1.0269
-0.02168471,1.0317
-0.02167471,1.0317
-0.02166471,1.0317
-0.02165471,1.0317
-0.02164471,1.0381
-0.02163471,1.0397
-0.02162471,1.0429
-0.02161471,1.0429
-0.02160471,1.0477
-0.02159471,1.0493
-0.02158471,1.0525
-0.02157471,1.0509
-0.02156471,1.0573
-0.02155471,1.0605
-0.02154471,1.0573
-0.02153471,1.0621
-0.02152471,1.0621
-0.02151471,1.0637
-0.02150471,1.0653
-0.02149471,1.0653
-0.02148471,1.0653
-0.02147471,1.0637
-0.02146471,1.0637
-0.02145471,1.0589
-0.02144471,1.0573
-0.02143471,1.0557
-0.02142471,1.0509
-0.02141471,1.0461
-0.02140471,1.0429
-0.02139471,1.0365
-0.02138471,1.0317
-0.02137471,1.0253
-0.02136471,1.0189
-0.02135471,1.0141
-0.02134471,1.0093
-0.02133471,1.0029
-0.02132471,0.9981
-0.02131471,0.9949
-0.02130471,0.9869
-0.02129471,0.9837
-0.02128471,0.978901
-0.02127471,0.977301
-0.02126471,0.974101
-0.02125471,0.970901
-0.02124471,0.969301
-0.02123471,0.969301
-0.02122471,0.969301
-0.02121471,0.966101
-0.02120471,0.967701
-0.02119471,0.969301
-0.02118471,0.969301
-0.02117471,0.972501
-0.02116471,0.972501
-0.02115471,0.974101
-0.02114471,0.975701
-0.02113471,0.977301
-0.02112471,0.978901
-0.02111471,0.980501
-0.02110471,0.980501
-0.02109471,0.980501
-0.02108471,0.9853
-0.02107471,0.9853
-0.02106471,0.9837
-0.02105471,0.9869
-0.02104471,0.9869
-0.02103471,0.9885
-0.02102471,0.9917
-0.02101471,0.9949
-0.02100471,0.9933
-0.02099471,0.9997
-0.02098471,1.0013
-0.02097471,1.0045
-0.02096471,1.0093
-0.02095471,1.0125
-0.02094471,1.0173
-0.02093471,1.0189
-0.02092471,1.0221
-0.02091471,1.0301
-0.02090471,1.0333
-0.02089471,1.0381
-0.02088471,1.0413
-0.02087471,1.0493
-0.02086471,1.0509
-0.02085471,1.0573
-0.02084471,1.0589
-0.02083471,1.0653
-0.02082471,1.0621
-0.02081471,1.0653
-0.02080471,1.0653
-0.02079471,1.0669
-0.02078471,1.0669
-0.02077471,1.0621
-0.02076471,1.0605
-0.02075471,1.0573
-0.02074471,1.0541
-0.02073471,1.0445
-0.02072471,1.0413
-0.02071471,1.0381
-0.02070471,1.0301
-0.02069471,1.0221
-0.02068471,1.0157
-0.02067471,1.0109
-0.02066471,1.0029
-0.02065471,0.9949
-0.02064471,0.9885
-0.02063471,0.9885
-0.02062471,0.978901
-0.02061471,0.974101
-0.02060471,0.974101
-0.02059471,0.970901
-0.02058471,0.969301
-0.02057471,0.966101
-0.02056471,0.970901
-0.02055471,0.969301
-0.02054471,0.967701
-0.02053471,0.970901
-0.02052471,0.972501
-0.02051471,0.975701
-0.02050471,0.974101
-0.02049471,0.975701
-0.02048471,0.980501
-0.02047471,0.980501
-0.02046471,0.980501
-0.02045471,0.9853
-0.02044471,0.9853
-0.02043471,0.9869
-0.02042471,0.9901
-0.02041471,0.9949
-0.02040471,0.9949
-0.02039471,0.9997
-0.02038471,1.0045
-0.02037471,1.0093
-0.02036471,1.0125
-0.02035471,1.0205
-0.02034471,1.0269
-0.02033471,1.0301
-0.02032471,1.0397
-0.02031471,1.0445
-0.02030471,1.0461
-0.02029471,1.0557
-0.02028471,1.0621
-0.02027471,1.0637
-0.02026471,1.0637
-0.02025471,1.0669
-0.02024471,1.0685
-0.02023471,1.0637
-0.02022471,1.0653
-0.02021471,1.0621
-0.02020471,1.0509
-0.02019471,1.0461
-0.02018471,1.0429
-0.02017471,1.0317
-0.02016471,1.0253
-0.02015471,1.0189
-0.02014471,1.0109
-0.02013471,0.9981
-0.02012471,0.9965
-0.02011471,0.9901
-0.02010471,0.982101
-0.02009471,0.980501
-0.02008471,0.974101
-0.02007471,0.970901
-0.02006471,0.969301
-0.02005471,0.970901
-0.02004471,0.967701
-0.02003471,0.966101
-0.02002471,0.970901
-0.02001471,0.969301
-0.02000471,0.975701
-0.01999471,0.972501
-0.01998471,0.972501
-0.01997471,0.977301
-0.01996471,0.978901
-0.01995471,0.980501
-0.01994471,0.980501
-0.01993471,0.9837
-0.01992471,0.982101
-0.01991471,0.9837
-0.01990471,0.9853
-0.01989471,0.9901
-0.01988471,0.9933
-0.01987471,0.9917
-0.01986471,0.9965
-0.01985471,1.0029
-0.01984471,1.0029
-0.01983471,1.0045
-0.01982471,1.0141
-0.01981471,1.0141
-0.01980471,1.0221
-0.01979471,1.0269
-0.01978471,1.0333
-0.01977471,1.0397
-0.01976471,1.0397
-0.01975471,1.0493
-0.01974471,1.0541
-0.01973471,1.0589
-0.01972471,1.0573
-0.01971471,1.0637
-0.01970471,1.0669
-0.01969471,1.0685
-0.01968471,1.0669
-0.01967471,1.0685
-0.01966471,1.0685
-0.01965471,1.0653
-0.01964471,1.0637
-0.01963471,1.0589
-0.01962471,1.0589
-0.01961471,1.0493
-0.01960471,1.0477
-0.01959471,1.0429
-0.01958471,1.0349
-0.01957471,1.0269
-0.01956471,1.0253
-0.01955471,1.0173
-0.01954471,1.0061
-0.01953471,1.0029
-0.01952471,0.9997
-0.01951471,0.9901
-0.01950471,0.9837
-0.01949471,0.9853
-0.01948471,0.974101
-0.01947471,0.970901
-0.01946471,0.970901
-0.01945471,0.967701
-0.01944471,0.969301
-0.01943471,0.970901
-0.01942471,0.969301
-0.01941471,0.969301
-0.01940471,0.970901
-0.01939471,0.970901
-0.01938471,0.970901
-0.01937471,0.975701
-0.01936471,0.975701
-0.01935471,0.975701
-0.01934471,0.977301
-0.01933471,0.980501
-0.01932471,0.978901
-0.01931471,0.9853
-0.01930471,0.9869
-0.01929471,0.9869
-0.01928471,0.9917
-0.01927471,0.9933
-0.01926471,0.9965
-0.01925471,1.0013
-0.01924471,1.0093
-0.01923471,1.0093
-0.01922471,1.0157
-0.01921471,1.0221
-0.01920471,1.0349
-0.01919471,1.0365
-0.01918471,1.0461
-0.01917471,1.0541
-0.01916471,1.0605
-0.01915471,1.0637
-0.01914471,1.0669
-0.01913471,1.0717
-0.01912471,1.0701
-0.01911471,1.0701
-0.01910471,1.0685
-0.01909471,1.0621
-0.01908471,1.0573
-0.01907471,1.0477
-0.01906471,1.0429
-0.01905471,1.0349
-0.01904471,1.0253
-0.01903471,1.0157
-0.01902471,1.0109
-0.01901471,1.0045
-0.01900471,0.9949
-0.01899471,0.9885
-0.01898471,0.9837
-0.01897471,0.978901
-0.01896471,0.975701
-0.01895471,0.972501
-0.01894471,0.970901
-0.01893471,0.967701
-0.01892471,0.969301
-0.01891471,0.967701
-0.01890471,0.969301
-0.01889471,0.967701
-0.01888471,0.969301
-0.01887471,0.970901
-0.01886471,0.970901
-0.01885471,0.974101
-0.01884471,0.974101
-0.01883471,0.975701
-0.01882471,0.975701
-0.01881471,0.975701
-0.01880471,0.978901
-0.01879471,0.978901
-0.01878471,0.977301
-0.01877471,0.982101
-0.01876471,0.9837
-0.01875471,0.9837
-0.01874471,0.9853
-0.01873471,0.9869
-0.01872471,0.9869
-0.01871471,0.9901
-0.01870471,0.9917
-0.01869471,0.9869
-0.01868471,0.9917
-0.01867471,0.9917
-0.01866471,0.9949
-0.01865471,0.9965
-0.01864471,0.9965
-0.01863471,0.9997
-0.01862471,1.0013
-0.01861471,1.0013
-0.01860471,1.0013
-0.01859471,1.0045
-0.01858471,1.0029
-0.01857471,1.0061
-0.01856471,1.0093
-0.01855471,1.0125
-0.01854471,1.0109
-0.01853471,1.0125
-0.01852471,1.0157
-0.01851471,1.0173
-0.01850471,1.0173
-0.01849471,1.0205
-0.01848471,1.0237
-0.01847471,1.0237
-0.01846471,1.0237
-0.01845471,1.0301
-0.01844471,1.0269
-0.01843471,1.0285
-0.01842471,1.0301
-0.01841471,1.0317
-0.01840471,1.0333
-0.01839471,1.0349
-0.01838471,1.0333
-0.01837471,1.0397
-0.01836471,1.0397
-0.01835471,1.0429
-0.01834471,1.0445
-0.01833471,1.0445
-0.01832471,1.0477
-0.01831471,1.0509
-0.01830471,1.0509
-0.01829471,1.0541
-0.01828471,1.0541
-0.01827471,1.0589
-0.01826471,1.0589
-0.01825471,1.0637
-0.01824471,1.0605
-0.01823471,1.0685
-0.01822471,1.0669
-0.01821471,1.0685
-0.01820471,1.0669
-0.01819471,1.0701
-0.01818471,1.0717
-0.01817471,1.0733
-0.01816471,1.0685
-0.01815471,1.0717
-0.01814471,1.0733
-0.01813471,1.0685
-0.01812471,1.0685
-0.01811471,1.0685
-0.01810471,1.0701
-0.01809471,1.0685
-0.01808471,1.0685
-0.01807471,1.0637
-0.01806471,1.0637
-0.01805471,1.0605
-0.01804471,1.0525
-0.01803471,1.0541
-0.01802471,1.0493
-0.01801471,1.0429
-0.01800471,1.0397
-0.01799471,1.0365
-0.01798471,1.0285
-0.01797471,1.0253
-0.01796471,1.0205
-0.01795471,1.0173
-0.01794471,1.0141
-0.01793471,1.0077
-0.01792471,1.0061
-0.01791471,1.0013
-0.01790471,0.9965
-0.01789471,0.9949
-0.01788471,0.9901
-0.01787471,0.9917
-0.01786471,0.9869
-0.01785471,0.982101
-0.01784471,0.980501
-0.01783471,0.980501
-0.01782471,0.978901
-0.01781471,0.977301
-0.01780471,0.974101
-0.01779471,0.974101
-0.01778471,0.972501
-0.01777471,0.972501
-0.01776471,0.969301
-0.01775471,0.969301
-0.01774471,0.969301
-0.01773471,0.966101
-0.01772471,0.967701
-0.01771471,0.967701
-0.01770471,0.967701
-0.01769471,0.970901
-0.01768471,0.966101
-0.01767471,0.964501
-0.01766471,0.969301
-0.01765471,0.969301
-0.01764471,0.966101
-0.01763471,0.967701
-0.01762471,0.969301
-0.01761471,0.967701
-0.01760471,0.969301
-0.01759471,0.966101
-0.01758471,0.967701
-0.01757471,0.967701
-0.01756471,0.967701
-0.01755471,0.967701
-0.01754471,0.967701
-0.01753471,0.967701
-0.01752471,0.969301
-0.01751471,0.964501
-0.01750471,0.967701
-0.01749471,0.969301
-0.01748471,0.967701
-0.01747471,0.969301
-0.01746471,0.967701
-0.01745471,0.972501
-0.01744471,0.970901
-0.01743471,0.970901
-0.01742471,0.974101
-0.01741471,0.974101
-0.01740471,0.975701
-0.01739471,0.977301
-0.01738471,0.975701
-0.01737471,0.978901
-0.01736471,0.980501
-0.01735471,0.9837
-0.01734471,0.9837
-0.01733471,0.9901
-0.01732471,0.9917
-0.01731471,0.9917
-0.01730471,0.9965
-0.01729471,0.9997
-0.01728471,0.9997
-0.01727471,1.0045
-0.01726471,1.0061
-0.01725471,1.0109
-0.01724471,1.0125
-0.01723471,1.0173
-0.01722471,1.0205
-0.01721471,1.0237
-0.01720471,1.0253
-0.01719471,1.0285
-0.01718471,1.0317
-0.01717471,1.0365
-0.01716471,1.0397
-0.01715471,1.0445
-0.01714471,1.0461
-0.01713471,1.0477
-0.01712471,1.0477
-0.01711471,1.0541
-0.01710471,1.0557
-0.01709471,1.0605
-0.01708471,1.0605
-0.01707471,1.0621
-0.01706471,1.0637
-0.01705471,1.0637
-0.01704471,1.0669
-0.01703471,1.0653
-0.01702471,1.0701
-0.01701471,1.0701
-0.01700471,1.0717
-0.01699471,1.0701
-0.01698471,1.0733
-0.01697471,1.0717
-0.01696471,1.0733
-0.01695471,1.0733
-0.01694471,1.0733
-0.01693471,1.0733
-0.01692471,1.0717
-0.01691471,1.0717
-0.01690471,1.0701
-0.01689471,1.0701
-0.01688471,1.0701
-0.01687471,1.0685
-0.01686471,1.0685
-0.01685471,1.0669
-0.01684471,1.0685
-0.01683471,1.0637
-0.01682471,1.0669
-0.01681471,1.0621
-0.01680471,1.0621
-0.01679471,1.0637
-0.01678471,1.0621
-0.01677471,1.0605
-0.01676471,1.0605
-0.01675471,1.0589
-0.01674471,1.0573
-0.01673471,1.0557
-0.01672471,1.0541
-0.01671471,1.0525
-0.01670471,1.0509
-0.01669471,1.0493
-0.01668471,1.0477
-0.01667471,1.0445
-0.01666471,1.0429
-0.01665471,1.0397
-0.01664471,1.0413
-0.01663471,1.0349
-0.01662471,1.0365
-0.01661471,1.0317
-0.01660471,1.0301
-0.01659471,1.0317
-0.01658471,1.0253
-0.01657471,1.0237
-0.01656471,1.0221
-0.01655471,1.0221
-0.01654471,1.0173
-0.01653471,1.0173
-0.01652471,1.0125
-0.01651471,1.0125
-0.01650471,1.0093
-0.01649471,1.0061
-0.01648471,1.0013
-0.01647471,1.0013
-0.01646471,0.9997
-0.01645471,0.9965
-0.01644471,0.9965
-0.01643471,0.9917
-0.01642471,0.9933
-0.01641471,0.9885
-0.01640471,0.9885
-0.01639471,0.9869
-0.01638471,0.9837
-0.01637471,0.9853
-0.01636471,0.982101
-0.01635471,0.980501
-0.01634471,0.978901
-0.01633471,0.980501
-0.01632471,0.978901
-0.01631471,0.978901
-0.01630471,0.977301
-0.01629471,0.974101
-0.01628471,0.974101
-0.01627471,0.974101
-0.01626471,0.972501
-0.01625471,0.970901
-0.01624471,0.969301
-0.01623471,0.966101
-0.01622471,0.967701
-0.01621471,0.967701
-0.01620471,0.969301
-0.01619471,0.970901
-0.01618471,0.970901
-0.01617471,0.972501
-0.01616471,0.977301
-0.01615471,0.982101
-0.01614471,0.982101
-0.01613471,0.9853
-0.01612471,0.9917
-0.01611471,0.9949
-0.01610471,1.0045
-0.01609471,1.0061
-0.01608471,1.0109
-0.01607471,1.0157
-0.01606471,1.0237
-0.01605471,1.0301
-0.01604471,1.0317
-0.01603471,1.0381
-0.01602471,1.0429
-0.01601471,1.0477
-0.01600471,1.0509
-0.01599471,1.0589
-0.01598471,1.0621
-0.01597471,1.0653
-0.01596471,1.0653
-0.01595471,1.0701
-0.01594471,1.0685
-0.01593471,1.0669
-0.01592471,1.0685
-0.01591471,1.0653
-0.01590471,1.0637
-0.01589471,1.0589
-0.01588471,1.0589
-0.01587471,1.0509
-0.01586471,1.0461
-0.01585471,1.0381
-0.01584471,1.0349
-0.01583471,1.0285
-0.01582471,1.0205
-0.01581471,1.0205
-0.01580471,1.0141
-0.01579471,1.0093
-0.01578471,1.0045
-0.01577471,1.0013
-0.01576471,0.9965
-0.01575471,0.9917
-0.01574471,0.9933
-0.01573471,0.9885
-0.01572471,0.9853
-0.01571471,0.9853
-0.01570471,0.9837
-0.01569471,0.982101
-0.01568471,0.978901
-0.01567471,0.977301
-0.01566471,0.978901
-0.01565471,0.974101
-0.01564471,0.972501
-0.01563471,0.970901
-0.01562471,0.972501
-0.01561471,0.969301
-0.01560471,0.967701
-0.01559471,0.967701
-0.01558471,0.967701
-0.01557471,0.969301
-0.01556471,0.970901
-0.01555471,0.975701
-0.01554471,0.980501
-0.01553471,0.9837
-0.01552471,0.9885
-0.01551471,0.9917
-0.01550471,1.0029
-0.01549471,1.0077
-0.01548471,1.0141
-0.01547471,1.0205
-0.01546471,1.0301
-0.01545471,1.0365
-0.01544471,1.0429
-0.01543471,1.0493
-0.01542471,1.0573
-0.01541471,1.0605
-0.01540471,1.0669
-0.01539471,1.0669
-0.01538471,1.0653
-0.01537471,1.0701
-0.01536471,1.0733
-0.01535471,1.0669
-0.01534471,1.0589
-0.01533471,1.0605
-0.01532471,1.0605
-0.01531471,1.0445
-0.01530471,1.0381
-0.01529471,1.0349
-0.01528471,1.0317
-0.01527471,1.0237
-0.01526471,1.0157
-0.01525471,1.0141
-0.01524471,1.0077
-0.01523471,1.0061
-0.01522471,0.9997
-0.01521471,0.9949
-0.01520471,0.9949
-0.01519471,0.9885
-0.01518471,0.9869
-0.01517471,0.9885
-0.01516471,0.9853
-0.01515471,0.9837
-0.01514471,0.980501
-0.01513471,0.977301
-0.01512471,0.977301
-0.01511471,0.977301
-0.01510471,0.972501
-0.01509471,0.974101
-0.01508471,0.972501
-0.01507471,0.970901
-0.01506471,0.967701
-0.01505471,0.966101
-0.01504471,0.969301
-0.01503471,0.966101
-0.01502471,0.967701
-0.01501471,0.970901
-0.01500471,0.974101
-0.01499471,0.978901
-0.01498471,0.9837
-0.01497471,0.9853
-0.01496471,0.9965
-0.01495471,0.9965
-0.01494471,1.0029
-0.01493471,1.0061
-0.01492471,1.0173
-0.01491471,1.0221
-0.01490471,1.0269
-0.01489471,1.0365
-0.01488471,1.0397
-0.01487471,1.0493
-0.01486471,1.0493
-0.01485471,1.0557
-0.01484471,1.0621
-0.01483471,1.0653
-0.01482471,1.0653
-0.01481471,1.0685
-0.01480471,1.0637
-0.01479471,1.0653
-0.01478471,1.0669
-0.01477471,1.0637
-0.01476471,1.0589
-0.01475471,1.0541
-0.01474471,1.0525
-0.01473471,1.0445
-0.01472471,1.0413
-0.01471471,1.0381
-0.01470471,1.0333
-0.01469471,1.0253
-0.01468471,1.0189
-0.01467471,1.0125
-0.01466471,1.0109
-0.01465471,1.0061
-0.01464471,1.0045
-0.01463471,1.0013
-0.01462471,0.9949
-0.01461471,0.9917
-0.01460471,0.9933
-0.01459471,0.9885
-0.01458471,0.9853
-0.01457471,0.9885
-0.01456471,0.9837
-0.01455471,0.982101
-0.01454471,0.980501
-0.01453471,0.980501
-0.01452471,0.977301
-0.01451471,0.977301
-0.01450471,0.975701
-0.01449471,0.970901
-0.01448471,0.972501
-0.01447471,0.970901
-0.01446471,0.966101
-0.01445471,0.966101
-0.01444471,0.967701
-0.01443471,0.967701
-0.01442471,0.969301
-0.01441471,0.970901
-0.01440471,0.975701
-0.01439471,0.980501
-0.01438471,0.9837
-0.01437471,0.9901
-0.01436471,0.9965
-0.01435471,1.0013
-0.01434471,1.0093
-0.01433471,1.0157
-0.01432471,1.0237
-0.01431471,1.0333
-0.01430471,1.0381
-0.01429471,1.0461
-0.01428471,1.0477
-0.01427471,1.0589
-0.01426471,1.0605
-0.01425471,1.0637
-0.01424471,1.0653
-0.01423471,1.0653
-0.01422471,1.0637
-0.01421471,1.0621
-0.01420471,1.0573
-0.01419471,1.0541
-0.01418471,1.0461
-0.01417471,1.0397
-0.01416471,1.0365
-0.01415471,1.0317
-0.01414471,1.0221
-0.01413471,1.0173
-0.01412471,1.0109
-0.01411471,1.0093
-0.01410471,1.0045
-0.01409471,0.9981
-0.01408471,0.9965
-0.01407471,0.9933
-0.01406471,0.9917
-0.01405471,0.9901
-0.01404471,0.9869
-0.01403471,0.9853
-0.01402471,0.9837
-0.01401471,0.980501
-0.01400471,0.982101
-0.01399471,0.977301
-0.01398471,0.977301
-0.01397471,0.975701
-0.01396471,0.974101
-0.01395471,0.970901
-0.01394471,0.970901
-0.01393471,0.967701
-0.01392471,0.970901
-0.01391471,0.967701
-0.01390471,0.970901
-0.01389471,0.967701
-0.01388471,0.969301
-0.01387471,0.970901
-0.01386471,0.970901
-0.01385471,0.975701
-0.01384471,0.975701
-0.01383471,0.975701
-0.01382471,0.982101
-0.01381471,0.9837
-0.01380471,0.9869
-0.01379471,0.9901
-0.01378471,0.9949
-0.01377471,0.9949
-0.01376471,1.0013
-0.01375471,1.0013
-0.01374471,1.0077
-0.01373471,1.0141
-0.01372471,1.0141
-0.01371471,1.0173
-0.01370471,1.0237
-0.01369471,1.0237
-0.01368471,1.0301
-0.01367471,1.0317
-0.01366471,1.0349
-0.01365471,1.0365
-0.01364471,1.0413
-0.01363471,1.0429
-0.01362471,1.0493
-0.01361471,1.0477
-0.01360471,1.0477
-0.01359471,1.0493
-0.01358471,1.0557
-0.01357471,1.0573
-0.01356471,1.0589
-0.01355471,1.0589
-0.01354471,1.0605
-0.01353471,1.0621
-0.01352471,1.0621
-0.01351471,1.0605
-0.01350471,1.0605
-0.01349471,1.0653
-0.01348471,1.0637
-0.01347471,1.0637
-0.01346471,1.0653
-0.01345471,1.0637
-0.01344471,1.0637
-0.01343471,1.0637
-0.01342471,1.0653
-0.01341471,1.0621
-0.01340471,1.0637
-0.01339471,1.0605
-0.01338471,1.0605
-0.01337471,1.0589
-0.01336471,1.0541
-0.01335471,1.0557
